pca_1,pca_2,cluster
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
-1.487255200041678,0.31835444558740295,2
2.1179843454384493,-1.507418519323693,2
0.9016571984175831,-1.534264916780542,2
2.1179843454384493,-1.507418519323693,2
1.0136601021476939,-1.5371216807699268,2
-1.1965821785956696,-0.33089070081427935,2
0.10501037759538022,-1.484649148161171,2
0.8935584001099707,-1.5262946532554649,2
2.1179843454384493,-1.507418519323693,2
1.0136601021476939,-1.5371216807699268,2
0.3290161850556013,-1.4903626761399407,2
-0.3339444642133303,0.470143819377559,2
-0.6941952893483824,0.39161057976376934,2
-0.9182010968086035,0.39732410774253885,2
-0.9182010968086035,0.39732410774253885,2
-0.9182010968086035,0.39732410774253885,2
-0.5335506291674401,0.3966477416518806,2
-0.9182010968086035,0.39732410774253885,2
-0.3718343206419941,0.49300347293561864,2
-0.9182010968086035,0.39732410774253885,2
-0.9182010968086035,0.39732410774253885,2
0.05295668552356297,-1.465052277753666,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
3.149952396879268,-1.3066291220161177,2
3.3635527097683653,-1.737120623617803,2
2.579054086407581,-1.6994602502860476,2
2.579054086407581,-1.6994602502860476,2
3.263698003499673,-1.7462192549160338,2
3.2596486043458666,-1.7422341231534952,2
3.038780935563008,-1.7975895603577356,2
2.579054086407581,-1.6994602502860476,2
3.749043919663486,-1.7585985655367011,2
